Geneid	Start	end	gene_names	5GA00A11	5GA00A12	5GA00A13	5GA02A11	5GA02A12	5GA02A13	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	M_minus	M_plus	Log2fold	Obs_log(1/p)	GalNAc_gene	YmN	Rank	Exp_log(1/p)
a4-8-110_01885	394422	395375	msmF	36.27992861	38.16706631	32.96462955	19.38318611	17.72000949	20.3464388	348.2845299	-0.901532549	0.179956091	-5.009736238	5.45E-07	1.80E-05	35.80387482	19.14987813	-0.902780518	3.21264836	FALSE	FALSE	94	1.39179818
a4-8-110_04140	836069	837043	"PRPS, prsA"	734.2949434	754.300291	737.6794518	634.5118299	625.2872218	654.695634	7185.410843	-0.217659857	0.190810402	-1.140712742	0.253989482	0.626601985	742.0915621	638.1648952	-0.217667953	3.207667876	FALSE	FALSE	95	1.387202429
a4-8-110_00675	134029	134496	K07095	204.6751532	200.2418019	207.7148678	246.5121678	243.4362433	256.8091093	918.6496768	0.285662102	0.107265976	2.663119411	0.007741994	0.068377287	204.2106076	248.9191735	0.285619553	3.206437886	FALSE	TRUE	96	1.382654801
a4-8-110_07320	1484359	1485558	K07133	1.257059996	1.468200857	1.31977096	3.886500347	3.147186791	3.49917224	46.62929735	1.383355284	0.294288949	4.700670172	2.59E-06	7.16E-05	1.348343938	3.510953126	1.380674187	3.202546106	FALSE	TRUE	97	1.3781543
a4-8-110_03025	620080	620592	gene=AcrR	115.3326	113.0077185	102.4650915	68.26396424	62.04979806	69.49696604	652.3233153	-0.726658449	0.169693109	-4.282191855	1.85E-05	0.000430121	110.26847	66.60357611	-0.727348781	3.169792954	FALSE	FALSE	98	1.373699958
a4-8-110_07390	1496810	1501297	gene=GltB1	8.682901043	7.795260472	7.998611879	16.26211797	18.23236555	15.35808621	613.2536968	1.025984488	0.151980409	6.750768025	1.47E-11	9.28E-10	8.158924465	16.61752324	1.026254483	3.16485493	FALSE	TRUE	99	1.369290839
a4-8-110_04380	880534	881808	K07133	95.17505226	95.08348409	92.80540667	127.6408535	131.6705376	120.2379274	1276.296967	0.423096775	0.135116145	3.13135618	0.00174001	0.022599658	94.35464767	126.5164395	0.423159372	3.139145096	FALSE	TRUE	100	1.364926034
a4-8-110_01785	373977	375302	dapE	473.1829156	473.9621901	510.3341877	352.8918867	355.3384785	327.8401448	3323.635562	-0.492402312	0.140774144	-3.497817851	0.000469081	0.007142977	485.8264311	345.3568367	-0.492353198	3.131191406	FALSE	FALSE	101	1.36060466
a4-8-110_09015	1773477	1773569	product=tRNA-Ser	45.05591384	44.20389678	51.89882731	22.87470493	24.17194156	20.44555904	52.13500768	-1.067436192	0.365945607	-2.91692583	0.003534998	0.039494246	47.05287931	22.49740184	-1.06452461	3.110444818	FALSE	FALSE	102	1.356325862
a4-8-110_05820	1198765	1199835	inference=ab initio prediction:Prodigal:2.6.3	35.75950316	36.34761626	31.82800982	49.73436977	49.36763594	47.56551452	280.9721245	0.497206073	0.174041112	2.856831158	0.004278934	0.044149	34.64504308	48.88917341	0.496866063	3.088167653	FALSE	TRUE	103	1.352088809
a4-8-110_09990	1961597	1962001	"GLO1, gloA"	52.35163441	58.41730395	49.71835575	215.3611108	281.3041033	286.7805174	1108.163219	2.287806688	0.186880143	12.24210688	1.85E-34	3.41E-32	53.4957647	261.1485772	2.287374261	3.072312846	FALSE	TRUE	104	1.347892694
a4-8-110_06775	1387640	1389361	inference=ab initio prediction:Prodigal:2.6.3	28.08066658	26.16306157	27.15307766	35.16119881	38.32810859	36.71473865	588.4070682	0.437004374	0.173670978	2.516277493	0.011860176	0.095226433	27.1322686	36.73468202	0.437133106	3.070767022	FALSE	TRUE	105	1.343736735
a4-8-110_07430	1508628	1509740	K07496	9.637836449	8.668622698	9.757259312	23.45095968	30.13478817	27.97487037	263.0754971	1.537464305	0.155777797	9.869598483	5.64E-23	5.41E-21	9.35457282	27.18687274	1.539166531	3.058784283	FALSE	TRUE	106	1.339620169
a4-8-110_11680	2295090	2297135	inference=ab initio prediction:Prodigal:2.6.3	30.59706149	29.60594942	31.55212797	38.91099282	38.89485142	36.94140782	1275.394136	0.322492826	0.212510007	1.517541835	0.129129939	0.443150528	30.58504629	38.24908402	0.322598739	3.053245875	FALSE	TRUE	107	1.335542256
a4-8-110_08180	1644311	1645252	inference=ab initio prediction:Prodigal:2.6.3	73.2172949	77.84091897	77.33689702	111.7873717	104.1425778	116.6530921	1934.942655	0.54239221	0.11686214	4.641299642	3.46E-06	9.10E-05	76.13170363	110.8610139	0.542182839	3.045581379	FALSE	TRUE	108	1.331502278
a4-8-110_09165	1801814	1802344	"PPIB, ppiB"	2059.274178	1938.641326	1895.896965	1376.935954	1388.250595	1497.844158	10657.6325	-0.467306986	0.179847782	-2.598347235	0.009367372	0.07921027	1964.604156	1421.010236	-0.46732171	3.022505944	FALSE	FALSE	109	1.327499536
a4-8-110_01775	372154	373128	inference=ab initio prediction:Prodigal:2.6.3	637.3401622	573.3405018	612.1416778	419.6790982	445.2635261	415.5533663	3319.71519	-0.509508578	0.141261454	-3.606847899	0.000309939	0.005004044	607.6074473	426.8319969	-0.509471223	3.015200333	FALSE	FALSE	110	1.323533349
a4-8-110_07660	1552618	1552851	inference=ab initio prediction:Prodigal:2.6.3	4.297641013	4.302420095	3.545172298	1.748313247	1.921359457	1.692874814	16.98326494	-1.178708388	0.516110229	-2.283830704	0.022381482	0.150207639	4.048411135	1.787515839	-1.179399784	3.010921729	FALSE	FALSE	111	1.319603055
a4-8-110_07315	1483814	1484275	"paaH, hbd, fadB, mmgB"	5.079030288	3.995104374	5.386820245	12.39713029	12.65102915	10.46064723	34.41066081	1.291190997	0.282736962	4.566756994	4.95E-06	0.000124668	4.820318302	11.83626889	1.296014056	3.009266115	FALSE	TRUE	112	1.315708011
a4-8-110_07145	1451162	1452160	K07089	77.09296874	80.11803906	83.1910538	101.559674	101.8909037	97.14966274	841.8204089	0.322046678	0.108230779	2.975555384	0.002924585	0.033601721	80.13402053	100.2000801	0.322396895	2.999501216	FALSE	TRUE	113	1.31184759
a4-8-110_00615	124305	124943	pyrE	65.5743347	60.26418006	63.73139445	87.58310641	96.95558682	89.2693423	506.3348639	0.52989451	0.12017015	4.409535246	1.04E-05	0.000248622	63.18996974	91.26934518	0.530434806	2.991572557	FALSE	TRUE	114	1.308021182
a4-8-110_08035	1619169	1624262	gene=YprA	56.70836025	59.75245623	56.24331008	76.61689358	73.69737424	80.56409185	2223.730907	0.418862102	0.197653771	2.119170816	0.034076034	0.195428266	57.56804219	76.95945322	0.4188304	2.984165421	FALSE	TRUE	115	1.304228193
a4-8-110_03305	667222	668226	ruvB	431.2778972	409.3014245	416.4735652	359.3613518	359.9469072	365.703408	3575.067811	-0.212321652	0.123752947	-1.715689666	0.086218857	0.347133348	419.017629	361.6705557	-0.212334792	2.970555248	FALSE	FALSE	116	1.300468045
a4-8-110_07675	1553569	1554399	inference=ab initio prediction:Prodigal:2.6.3	93.9895641	85.71445954	86.12430058	65.37807918	65.89777397	63.1142844	827.4711453	-0.451553984	0.162339704	-2.781537549	0.005410207	0.052164792	88.60944141	64.79671252	-0.451539808	2.964704916	FALSE	FALSE	117	1.296740172
a4-8-110_04815	985124	986266	gene=COG3547	572.3307279	585.2985195	594.3505466	910.8409157	1041.03794	909.268389	6494.265386	0.707563552	0.123981462	5.707010871	1.15E-08	5.08E-07	583.9932647	953.7157482	0.70760761	2.954633365	FALSE	TRUE	118	1.293044026
a4-8-110_04805	980588	982369	inference=ab initio prediction:Prodigal:2.6.3	510.9128245	499.4284013	584.8720432	932.9529275	1091.347698	963.1671103	7293.361687	0.905158133	0.242173196	3.737647876	0.00018575	0.003229415	531.7377563	995.8225786	0.905173817	2.953026476	FALSE	TRUE	119	1.289379072
a4-8-110_04690	955704	956816	glf	1.807094334	2.035241851	2.236038592	3.675699009	4.120306157	3.559143814	29.47091113	0.897109202	0.294371108	3.047545009	0.00230719	0.027686277	2.026124926	3.78504966	0.901589099	2.945076052	FALSE	TRUE	120	1.285744788
a4-8-110_00925	175005	175502	nrdG	347.3322399	381.0751967	374.8058665	282.9234241	279.6897498	272.5202113	2436.497452	-0.40165681	0.208129525	-1.929840612	0.05362659	0.266683581	367.7377677	278.3777951	-0.401633214	2.932592326	FALSE	FALSE	121	1.282140663
a4-8-110_03995	807921	809135	pdgA	520.4124923	526.8605546	511.6459506	683.3910422	637.5782294	635.1816779	10871.53763	0.327491282	0.1090536	3.003030456	0.002673057	0.031394199	519.6396658	652.0503165	0.327471736	2.904098046	FALSE	TRUE	122	1.278566203
a4-8-110_10885	2149231	2150337	gene=higA	1091.117478	1021.469152	1000.362203	1509.957031	1481.277541	1368.321809	12564.83202	0.485900971	0.175503378	2.768613204	0.005629542	0.053577715	1037.649611	1453.18546	0.485899473	2.90212039	FALSE	TRUE	123	1.275020922
a4-8-110_09125	1792081	1793256	gene=COG1916	82.52128547	85.68072058	78.62192406	61.36579495	58.03485847	63.73155447	934.2129728	-0.430067304	0.117643363	-3.655686936	0.000256494	0.004356456	82.27464337	61.0440693	-0.43059673	2.895348725	FALSE	FALSE	124	1.271504349
a4-8-110_09090	1785887	1786963	phnD	3119.422977	3145.326755	2906.051976	1886.594597	1513.855708	1959.624729	36942.54171	-0.774781525	0.21389769	-3.622206128	0.000292101	0.00481313	3056.933903	1786.691678	-0.774794663	2.89167979	FALSE	FALSE	125	1.268016021
a4-8-110_04715	961172	962149	gene=WcaA	5.227038839	4.632360286	4.93516456	8.868131241	9.470062504	7.938855876	58.2297242	0.827612721	0.26150312	3.164829241	0.00155174	0.02064001	4.931521228	8.75901654	0.82873615	2.882012489	FALSE	TRUE	126	1.264555489
a4-8-110_09855	1932808	1933797	inference=ab initio prediction:Prodigal:2.6.3	123.420436	116.5238776	125.3877634	192.072872	168.5765854	179.4201066	1925.319032	0.563962842	0.140567474	4.012043654	6.02E-05	0.001245842	121.777359	180.023188	0.563936815	2.873322818	FALSE	TRUE	127	1.261122313
a4-8-110_01155	224009	225514	"IMPDH, guaB"	790.79591	755.7989388	695.8154995	477.2895163	479.1533675	525.4939714	13306.78402	-0.597547738	0.195577834	-3.055293769	0.002248402	0.027233951	747.4701161	493.9789517	-0.597566331	2.866975341	FALSE	FALSE	128	1.257716064
a4-8-110_04455	895342	896043	inference=ab initio prediction:Prodigal:2.6.3	14757.97986	17607.77375	14753.28823	25495.88518	26911.71338	29275.78702	163191.3033	0.793733113	0.248003654	3.200489593	0.001371943	0.01858436	15706.34728	27227.79519	0.793732461	2.860291288	FALSE	TRUE	129	1.254336323
a4-8-110_06325	1296585	1297508	"E2.2.1.1, tktA, tktB"	353.9902717	347.4832827	353.5712925	303.2869375	302.6515436	318.2780533	4172.621736	-0.190993639	0.236439829	-0.807789615	0.419211705	0.766315775	351.6816156	308.0721781	-0.19100152	2.856776585	FALSE	FALSE	130	1.250982681
a4-8-110_10010	1964664	1966142	"glpK, GK"	369.043577	374.1621889	372.9471574	340.2848815	339.4936935	349.9038321	6017.385151	-0.116331396	0.20192442	-0.57611356	0.564538426	0.850298421	372.0509744	343.227469	-0.116335279	2.840954946	FALSE	FALSE	131	1.247654738
a4-8-110_09800	1920643	1921737	"msmX, msmK, malK, sugC, ggtA, msiK"	330.5474657	321.7208297	333.4121966	299.0391615	300.0605489	302.073799	3294.473107	-0.129323444	0.149958486	-0.86239497	0.388470208	0.754331194	328.560164	300.3911698	-0.129315168	2.828179322	FALSE	FALSE	132	1.244352103
a4-8-110_04525	910363	910764	inference=ab initio prediction:Prodigal:2.6.3	77.34150225	74.08831618	71.47586863	120.0856352	130.6295015	110.759493	1290.192003	0.697282948	0.176309966	3.954869733	7.66E-05	0.001509648	74.30189569	120.4915432	0.697460969	2.818860933	FALSE	TRUE	133	1.241074393
a4-8-110_04950	1015445	1016857	gene=WcaJ	275.0170891	267.0697586	289.0660002	345.5825093	369.2877353	346.9595453	4654.146079	0.353189676	0.081010043	4.359825787	1.30E-05	0.000305752	277.0509493	353.9432633	0.353366806	2.80975152	FALSE	TRUE	134	1.237821235
a4-8-110_09260	1818469	1819998	ABC.SS.A	122.2552467	115.2078432	125.7417636	78.29152402	83.51358413	91.08463146	1512.002187	-0.522265875	0.17405436	-3.000590587	0.002694566	0.031479373	121.0682845	84.29657987	-0.522274977	2.794300014	FALSE	FALSE	135	1.234592265
a4-8-110_07820	1577669	1577881	inference=ab initio prediction:Prodigal:2.6.3	2584.940274	2864.714912	3235.076395	5244.998838	5523.513344	4730.531231	12347.72803	0.835598314	0.235870193	3.542619363	0.000396174	0.006203918	2894.910527	5166.347804	0.835626011	2.792957662	FALSE	TRUE	136	1.231387125
a4-8-110_01940	404323	405453	gene=YdjI	265.7127702	277.0610182	262.6539251	234.3222044	234.7768749	229.4137248	2543.286049	-0.205447818	0.083053805	-2.473671341	0.013373266	0.10508246	268.4759045	232.8376014	-0.205468553	2.787510248	FALSE	FALSE	137	1.228205467
a4-8-110_02485	511042	511788	fabG	178.265804	177.2286061	185.661411	206.7980738	218.5997787	214.5586252	3306.888271	0.241895412	0.241388717	1.002099086	0.316295739	0.691762335	180.3852737	213.3188259	0.241929728	2.782258665	FALSE	TRUE	138	1.225046947
a4-8-110_09770	1913999	1915204	K08303	328.267077	323.5537639	318.2958629	282.2351653	264.0922913	279.8549468	3539.955855	-0.231638674	0.128295137	-1.805514069	0.070994276	0.31238432	323.3722346	275.3941345	-0.231697979	2.776391707	FALSE	FALSE	139	1.221911234
a4-8-110_10575	2082115	2083848	ABCB-BAC	40.69375305	42.86788465	41.18711812	48.74345728	51.49376312	49.07111035	1013.148791	0.259178525	0.136713062	1.89578465	0.057988526	0.277118592	41.58291861	49.76944358	0.259269237	2.776113442	FALSE	TRUE	140	1.218797998
a4-8-110_07405	1504375	1505142	inference=ab initio prediction:Prodigal:2.6.3	22.04219785	20.97429796	18.75567361	35.26402453	35.82734963	31.05102725	306.1145253	0.726075344	0.156042534	4.653060439	3.27E-06	8.70E-05	20.59072314	34.04746714	0.725552979	2.774768508	FALSE	TRUE	141	1.215706921
a4-8-110_03465	703548	704573	queA	537.9465325	527.9144937	536.1408735	480.7984117	451.4385731	466.4790799	3661.98764	-0.195755621	0.136247643	-1.436763353	0.150785247	0.486034781	534.0006332	466.2386882	-0.195772729	2.774407246	FALSE	FALSE	142	1.212637689
a4-8-110_06360	1300619	1301323	rsbU_P	46.47853036	48.79127469	47.60268103	64.52838202	61.47696184	58.5489759	340.2496392	0.369209695	0.128865124	2.865086259	0.004168957	0.043450238	47.62416203	61.51810659	0.369317393	2.773358593	FALSE	TRUE	143	1.209589996
a4-8-110_07855	1582782	1583429	inference=ab initio prediction:Prodigal:2.6.3	30.52120978	32.62668572	31.07397234	44.57227494	49.67781619	43.7702188	1124.083188	0.55043401	0.215760161	2.551138306	0.010737171	0.088461466	31.40728928	46.00676998	0.550746741	2.765269706	FALSE	TRUE	144	1.206563542
a4-8-110_11225	2210580	2212403	"PTS-Bgl-EIIC, bglF, bglP"	327.6809902	407.1589596	419.4986266	162.0720886	125.4635085	163.8390974	4081.014751	-1.354627077	0.272487107	-4.971343748	6.65E-07	2.10E-05	384.7795255	150.4582315	-1.354668996	2.765128817	FALSE	FALSE	145	1.203558032
a4-8-110_09195	1807093	1808967	frdA	412.0028105	424.2289471	386.1272752	284.999116	291.6752772	316.5258778	11611.15939	-0.452596784	0.222774525	-2.031636173	0.042190502	0.225560843	407.4530109	297.7334237	-0.452612504	2.756176042	FALSE	FALSE	146	1.200573178
a4-8-110_08040	1624276	1626003	inference=ab initio prediction:Prodigal:2.6.3	39.96209247	38.93839575	36.92216376	56.20462856	50.31960362	55.70616184	526.6489485	0.486312811	0.210557103	2.30964809	0.020907645	0.143366708	38.60755066	54.07679801	0.4861267	2.754136954	FALSE	TRUE	147	1.197608699
a4-8-110_08350	1673997	1674956	holB	195.8918494	187.9821455	185.7891858	151.8803425	161.4806556	160.3512185	1590.854307	-0.266096229	0.134778863	-1.974317204	0.048345686	0.24767349	189.8877269	157.9040722	-0.266098285	2.753834654	FALSE	FALSE	148	1.194664318
a4-8-110_02160	459059	459853	gene=SoxR	139.9895744	131.1751062	129.4869621	105.8013203	94.89630612	97.56325022	1500.504986	-0.42536411	0.101926489	-4.173243996	3.00E-05	0.000663047	133.5505476	99.42029221	-0.425773642	2.745944642	FALSE	FALSE	149	1.191739765
a4-8-110_04670	950118	952049	"E2.2.1.1, tktA, tktB"	2.429101442	3.300303613	2.2640259	5.844361424	6.469372434	5.412993504	85.29594866	1.150681048	0.231174496	4.977543226	6.44E-07	2.06E-05	2.664476985	5.908909121	1.149039439	2.728243196	FALSE	TRUE	150	1.188834775
a4-8-110_00740	144574	144684	inference=ab initio prediction:Prodigal:2.6.3	106.4537294	104.3046169	102.5922342	78.87255327	63.99684852	72.80276767	146.9319436	-0.536867572	0.197152655	-2.723105977	0.006467131	0.059497604	104.4501935	71.89072315	-0.538937644	2.727484502	FALSE	FALSE	151	1.185949086
a4-8-110_02930	603544	604803	"URA4, pyrC"	193.7468661	189.5011175	181.3562816	222.800045	215.4502704	224.3494439	3811.571381	0.230978982	0.132811343	1.73915102	0.082008202	0.34036487	188.2014217	220.8665864	0.230897652	2.698444534	FALSE	TRUE	152	1.183082446
a4-8-110_00630	126268	127623	"pyrP, uraA"	149.0054892	137.9725205	139.0959617	171.2449617	183.2874903	177.733878	3004.078161	0.321039199	0.164972605	1.946015217	0.051652912	0.259794144	142.0246571	177.42211	0.321044387	2.697413223	FALSE	TRUE	153	1.180234603
a4-8-110_01150	223173	224012	rnhC	166.3110328	175.88447	166.3629652	141.6283585	130.0623113	130.4408412	2547.238512	-0.33861861	0.11715661	-2.890307348	0.003848653	0.041656014	169.5194893	134.043837	-0.338746257	2.696879022	FALSE	FALSE	154	1.177405313
a4-8-110_02860	590870	592543	inference=ab initio prediction:Prodigal:2.6.3	1480.537329	1496.968473	1509.255741	1831.735987	1757.837306	1705.263745	22006.29565	0.238910442	0.1573988	1.517866985	0.129047934	0.443150528	1495.587181	1764.945679	0.238911771	2.696246303	FALSE	TRUE	155	1.174594336
a4-8-110_07540	1537079	1538386	inference=ab initio prediction:Prodigal:2.6.3	31.84295709	28.22229695	28.59792032	17.9530919	18.76762765	20.89690883	341.1893997	-0.620993562	0.136106217	-4.562565725	5.05E-06	0.000125365	29.55439145	19.20587613	-0.621824737	2.695043077	FALSE	FALSE	156	1.171801435
a4-8-110_11630	2288034	2288366	dgkA	245.1204077	245.6449311	229.6435442	198.778491	184.9697942	194.3786313	665.7953534	-0.317017978	0.12735391	-2.489267725	0.012800653	0.101304094	240.1362943	192.7089722	-0.317429727	2.691185792	FALSE	FALSE	157	1.169026381
a4-8-110_00960	181693	182886	ackA	819.1595319	831.734556	828.8755353	886.5318697	915.3877829	889.6065654	6901.774001	0.118207693	0.110843775	1.066435099	0.286227002	0.666719788	826.5898744	897.175406	0.118218382	2.687551891	FALSE	TRUE	158	1.166268947
a4-8-110_04800	979683	980207	inference=ab initio prediction:Prodigal:2.6.3	287.4876258	280.7759354	358.9777011	566.513434	670.5434714	574.9583282	1261.165815	0.966290268	0.16374985	5.901014668	3.61E-09	1.77E-07	309.0804208	604.0050779	0.966578411	2.675884478	FALSE	TRUE	159	1.163528909
a4-8-110_04420	888387	889553	ddl	610.6130333	628.8335365	598.4124907	544.1415991	517.4038267	528.4484982	11698.39912	-0.208954731	0.087403713	-2.390684834	0.016816982	0.122423009	612.6196868	529.9979747	-0.209004883	2.665059998	FALSE	FALSE	160	1.160806051
a4-8-110_01610	329047	329559	rpoE	54.39908756	48.24497387	51.15904139	65.39304985	70.28804808	66.5626497	254.5679116	0.394844304	0.205803511	1.91854989	0.055041322	0.269470599	51.26770094	67.41458254	0.395010494	2.656631119	FALSE	TRUE	161	1.158100158
a4-8-110_07565	1541418	1541690	inference=ab initio prediction:Prodigal:2.6.3	835.2772283	766.752724	751.1161152	583.237299	602.4285339	605.9524477	2484.337252	-0.393306167	0.212992927	-1.846569149	0.064809609	0.298124201	784.3820225	597.2060935	-0.393327584	2.655980781	FALSE	FALSE	162	1.155411019
a4-8-110_08190	1646280	1646633	inference=ab initio prediction:Prodigal:2.6.3	26.75099427	31.99469181	32.59482759	44.1463911	48.26194434	49.01302978	132.4608269	0.629415343	0.174633623	3.604204796	0.00031311	0.005004044	30.44683789	47.14045507	0.630673284	2.652627859	FALSE	TRUE	163	1.152738429
a4-8-110_03125	637775	638077	inference=ab initio prediction:Prodigal:2.6.3	477.3785596	472.0947594	419.3897346	295.1498961	323.4732298	322.3971136	1716.760931	-0.540586763	0.148776376	-3.633552435	0.000279546	0.00471173	456.2876845	313.6734132	-0.540680463	2.633133373	FALSE	FALSE	164	1.150082186
a4-8-110_02880	593989	595428	"E3.2.1.86B, bglA"	130.9437496	117.1647589	99.97788741	56.76336033	52.95266665	49.07644085	1650.827122	-1.13223884	0.216767787	-5.223279979	1.76E-07	6.58E-06	116.0287986	52.93082261	-1.13230295	2.621022172	FALSE	FALSE	165	1.14744209
a4-8-110_01015	195109	196221	K07082	473.6846023	469.4624536	461.437055	403.4447232	418.0090992	426.5989775	4494.017006	-0.170457483	0.172260451	-0.989533481	0.322402197	0.695769202	468.1947036	416.0176	-0.17046405	2.616272284	FALSE	FALSE	166	1.144817946
a4-8-110_04745	971414	971689	inference=ab initio prediction:Prodigal:2.6.3	14.27097097	9.423235316	17.76089284	38.53890504	39.74707956	32.14990081	38.31065928	1.408480276	0.299648454	4.70044232	2.60E-06	7.16E-05	13.81836638	36.8119618	1.413587568	2.614480485	FALSE	TRUE	167	1.142209563
